Dataset,Model,Fold,Hamming Accuracy,Hamming Loss,Instance Jaccard,Instance-F1,Macro Precision,Macro Recall,Macro-F1,Micro-F1,Subset Accuracy
emotions,MLC_PA_Logistic,3,0.7926829268292683,0.2073170731707317,0.45799457994579945,0.5363143631436316,0.6337012987012988,0.5451540377580409,0.5742504226103112,0.6184538653366584,0.21138211382113822
emotions,MLC_PA_Logistic,4,0.7986111111111112,0.2013888888888889,0.46944444444444444,0.5438888888888889,0.7363181553045598,0.5343888595129905,0.6032960188532944,0.6253229974160207,0.24166666666666667
emotions,MLC_PA_Logistic,5,0.7935779816513762,0.20642201834862386,0.49006116207951067,0.5642201834862385,0.7499873043276342,0.5282374452594675,0.6069701813350067,0.6456692913385826,0.26605504587155965
emotions,MLC_PA_MLP,1,0.7035519125683061,0.296448087431694,0.4826502732240437,0.6032006245120999,0.5177543967840621,0.7966968003535561,0.6184258283840555,0.6226086956521739,0.10655737704918032
emotions,MLC_PA_MLP,2,0.7380952380952381,0.2619047619047619,0.5162464985994398,0.619607843137255,0.5586756746939813,0.7850089011613512,0.6464928858477245,0.649155722326454,0.18487394957983194
emotions,MLC_PA_MLP,3,0.7330623306233062,0.2669376693766938,0.49444444444444446,0.6139372822299652,0.5190502527507862,0.7779531503363261,0.6204836267779792,0.6385321100917432,0.13008130081300814
emotions,MLC_PA_MLP,4,0.7527777777777778,0.24722222222222223,0.5527777777777778,0.6678174603174604,0.5800766108446705,0.8556800596318093,0.6829624072591506,0.6821428571428572,0.175
emotions,MLC_PA_MLP,5,0.7492354740061162,0.25076452599388377,0.5707951070336391,0.6805591961555265,0.5984034383299127,0.8351293513102029,0.6920664096228006,0.6962962962962963,0.2018348623853211
emotions,GSI_MLC_PA_Logistic,1,0.8128415300546448,0.1871584699453552,0.5047814207650273,0.5726775956284152,0.764945054945055,0.5545419437673658,0.6159443663680951,0.6478149100257069,0.28688524590163933
emotions,GSI_MLC_PA_Logistic,2,0.7983193277310925,0.20168067226890757,0.45938375350140054,0.5198879551820728,0.7789953102453103,0.5113256727140575,0.5993733517310752,0.6108108108108108,0.2689075630252101
emotions,GSI_MLC_PA_Logistic,3,0.7994579945799458,0.2005420054200542,0.456639566395664,0.5262872628726287,0.688038178038178,0.5272845640062144,0.5751188053074846,0.6185567010309279,0.24390243902439024
emotions,GSI_MLC_PA_Logistic,4,0.7958333333333334,0.20416666666666666,0.4527777777777778,0.5330555555555556,0.7409053043844933,0.519814544938676,0.5880736987611576,0.6161879895561357,0.20833333333333334
emotions,GSI_MLC_PA_Logistic,5,0.7859327217125383,0.21406727828746178,0.4694189602446483,0.5391437308868502,0.7515423864470087,0.5091396174490981,0.5865376050446162,0.6276595744680851,0.25688073394495414
emotions,GSI_MLC_PA_MLP,1,0.7349726775956285,0.2650273224043716,0.47909836065573774,0.5927400468384076,0.5556101688155116,0.7415543660213325,0.6289174778713248,0.6311787072243346,0.11475409836065574
emotions,GSI_MLC_PA_MLP,2,0.7773109243697479,0.22268907563025211,0.5369747899159665,0.6235694277711085,0.6180728088336783,0.712317416400901,0.6594727273234656,0.6638477801268499,0.2689075630252101
emotions,GSI_MLC_PA_MLP,3,0.7560975609756098,0.24390243902439024,0.5047425474254743,0.6075106465350367,0.5320631436173414,0.7022416745234303,0.5956883051405523,0.6385542168674698,0.1951219512195122
emotions,GSI_MLC_PA_MLP,4,0.7569444444444444,0.24305555555555555,0.5466666666666666,0.6643253968253968,0.5960204883956909,0.8167911707429204,0.6788791079533114,0.6777163904235728,0.15833333333333333
emotions,GSI_MLC_PA_MLP,5,0.7660550458715596,0.23394495412844038,0.5515290519877676,0.6487549148099607,0.6126667454136724,0.7017493326360666,0.6408670402212228,0.6778947368421052,0.25688073394495414
emotions,BR_SVM,1,0.8114754098360656,0.1885245901639344,0.5259562841530055,0.5890710382513661,0.721218487394958,0.5426068028848565,0.597602612390748,0.6424870466321243,0.32786885245901637
emotions,BR_SVM,2,0.7927170868347339,0.20728291316526612,0.44537815126050423,0.5131652661064425,0.6543827160493827,0.4757918125431737,0.5472967449301249,0.5888888888888889,0.23529411764705882
emotions,BR_SVM,3,0.7994579945799458,0.2005420054200542,0.486449864498645,0.5628726287262873,0.6285058895353013,0.5462460388500421,0.5754488038510298,0.6262626262626263,0.25203252032520324
emotions,BR_SVM,4,0.7944444444444445,0.20555555555555555,0.4631944444444444,0.5433333333333333,0.7085987088969089,0.5119856362393894,0.5779402789841044,0.6145833333333334,0.225
emotions,BR_SVM,5,0.7828746177370031,0.21712538226299694,0.44954128440366975,0.5324159021406728,0.7308080808080808,0.4950813493222513,0.5648692244675182,0.6162162162162163,0.2018348623853211
emotions,CC_SVM,1,0.7814207650273224,0.2185792349726776,0.5286885245901639,0.5967213114754099,0.6360783424077435,0.5871372466413065,0.576146178239184,0.6244131455399061,0.319672131147541
emotions,CC_SVM,2,0.7591036414565826,0.24089635854341737,0.47647058823529415,0.5501400560224089,0.5351338880824138,0.5322944699986443,0.5270942400579857,0.5784313725490197,0.25210084033613445
emotions,CC_SVM,3,0.7791327913279132,0.22086720867208673,0.497289972899729,0.5772357723577236,0.5762716977629259,0.5907925964089613,0.5698511055867169,0.62004662004662,0.25203252032520324
emotions,CC_SVM,4,0.7777777777777778,0.2222222222222222,0.5023611111111111,0.5875,0.6430627548552077,0.5723634077626718,0.5721042935234072,0.6208530805687204,0.25
emotions,CC_SVM,5,0.7675840978593272,0.2324159021406728,0.49954128440366974,0.5859327217125382,0.6590533794162826,0.5547531889286665,0.5637931304885476,0.6274509803921569,0.25688073394495414
emotions,MLC_PA_SVM,1,0.8114754098360656,0.1885245901639344,0.5259562841530055,0.5890710382513661,0.721218487394958,0.5426068028848565,0.597602612390748,0.6424870466321243,0.32786885245901637
emotions,MLC_PA_SVM,2,0.7927170868347339,0.20728291316526612,0.44537815126050423,0.5131652661064425,0.6543827160493827,0.4757918125431737,0.5472967449301249,0.5888888888888889,0.23529411764705882
emotions,MLC_PA_SVM,3,0.7994579945799458,0.2005420054200542,0.486449864498645,0.5628726287262873,0.6285058895353013,0.5462460388500421,0.5754488038510298,0.6262626262626263,0.25203252032520324
emotions,MLC_PA_SVM,4,0.7944444444444445,0.20555555555555555,0.4631944444444444,0.5433333333333333,0.7085987088969089,0.5119856362393894,0.5779402789841044,0.6145833333333334,0.225
emotions,MLC_PA_SVM,5,0.7828746177370031,0.21712538226299694,0.44954128440366975,0.5324159021406728,0.7308080808080808,0.4950813493222513,0.5648692244675182,0.6162162162162163,0.2018348623853211
emotions,GSI_MLC_PA_SVM,1,0.7978142076502732,0.20218579234972678,0.47404371584699456,0.542896174863388,0.7047291235334714,0.5179619077627139,0.5755224297673475,0.6145833333333334,0.2459016393442623
emotions,GSI_MLC_PA_SVM,2,0.8011204481792717,0.19887955182072828,0.49299719887955185,0.5669467787114846,0.778262924814649,0.523608031412024,0.6132266689058673,0.6182795698924731,0.2605042016806723
emotions,GSI_MLC_PA_SVM,3,0.8035230352303523,0.19647696476964768,0.47696476964769646,0.550948509485095,0.68467832820774,0.5361408756008627,0.5916959688146128,0.6272493573264781,0.25203252032520324
emotions,GSI_MLC_PA_SVM,4,0.7958333333333334,0.20416666666666666,0.4715277777777777,0.5544444444444444,0.7110496892890658,0.5167475410012942,0.5828422397684181,0.6181818181818182,0.225
emotions,GSI_MLC_PA_SVM,5,0.7752293577981652,0.22477064220183487,0.46024464831804274,0.5437308868501529,0.7105354233580039,0.49573740121669324,0.5677191523174459,0.608,0.22018348623853212
music,BR_Logistic,1,0.803921568627451,0.19607843137254902,0.47366946778711483,0.5473389355742296,0.8128484277853865,0.525142557108451,0.5872624377030783,0.631578947368421,0.24369747899159663
music,BR_Logistic,2,0.792022792022792,0.20797720797720798,0.4992877492877493,0.5672364672364673,0.6559259259259259,0.5614408587304202,0.5929062155588762,0.635,0.2905982905982906
music,BR_Logistic,3,0.8177966101694916,0.18220338983050846,0.5261299435028247,0.6045197740112994,0.744079860021889,0.5809856258714253,0.6374012930386663,0.6734177215189874,0.2796610169491525
music,BR_Logistic,4,0.8067226890756303,0.19327731092436976,0.5056022408963585,0.5789915966386555,0.7438421917588584,0.5619870864063141,0.6138917881455194,0.6479591836734694,0.2773109243697479
music,BR_Logistic,5,0.8011204481792717,0.19887955182072828,0.4677871148459384,0.5492997198879551,0.7189362690449647,0.5349334875650665,0.6022418624525095,0.6302083333333334,0.21008403361344538
music,BR_MLP,1,0.7002801120448179,0.29971988795518206,0.5149859943977592,0.6358943577430973,0.518320994769913,0.8523918775468274,0.6391926871185691,0.6421404682274248,0.15966386554621848
music,BR_MLP,2,0.7051282051282051,0.2948717948717949,0.5055555555555555,0.6142450142450142,0.5189481965384692,0.7663576001855107,0.6130857818666612,0.6243194192377496,0.1794871794871795
music,BR_MLP,3,0.7231638418079096,0.2768361581920904,0.5324858757062148,0.652502017756255,0.5389482047279215,0.8645584886778882,0.6586276194323453,0.6632302405498282,0.17796610169491525
music,BR_MLP,4,0.7296918767507004,0.2703081232492997,0.526890756302521,0.6388955582232894,0.537972388518701,0.8424362151332185,0.6519415682477319,0.6596119929453262,0.19327731092436976
music,BR_MLP,5,0.7240896358543417,0.2759103641456583,0.5313725490196078,0.6489395758303322,0.5387564271679471,0.851913145334198,0.6552130430146197,0.6573913043478261,0.14285714285714285
music,CC_Logistic,1,0.7913165266106442,0.20868347338935575,0.542296918767507,0.6215686274509804,0.6841978411870886,0.6155920677348775,0.6013392307688709,0.6526806526806527,0.29411764705882354
music,CC_Logistic,2,0.7678062678062678,0.23219373219373218,0.5035612535612536,0.5871794871794871,0.6055263867894525,0.5904148087570017,0.5795877190297042,0.62004662004662,0.26495726495726496
music,CC_Logistic,3,0.786723163841808,0.2132768361581921,0.5233050847457628,0.6090395480225989,0.6598153308679625,0.615586851634518,0.6128008867139302,0.6496519721577726,0.2711864406779661
music,CC_Logistic,4,0.7899159663865546,0.21008403361344538,0.5570028011204482,0.6341736694677871,0.6579901142401142,0.6526056528467642,0.6177281309831962,0.6606334841628959,0.3277310924369748
music,CC_Logistic,5,0.7815126050420168,0.2184873949579832,0.5163865546218487,0.6000000000000001,0.6480866355866356,0.6111163690111059,0.6039309996458484,0.6372093023255814,0.2605042016806723
music,CC_MLP,1,0.73109243697479,0.2689075630252101,0.511624649859944,0.6165666266506603,0.5600267279348442,0.7730847028398045,0.6387982996716297,0.6444444444444445,0.19327731092436976
music,CC_MLP,2,0.7236467236467237,0.27635327635327633,0.4881766381766382,0.5942612942612943,0.5414541376497898,0.7304323095432389,0.6183111200444602,0.6269230769230769,0.1282051282051282
music,CC_MLP,3,0.713276836158192,0.2867231638418079,0.4995762711864407,0.5958030669895077,0.5310230142854256,0.7353006966681832,0.6085961899127468,0.6191369606003753,0.19491525423728814
music,CC_MLP,4,0.73109243697479,0.2689075630252101,0.5201680672268908,0.6296118447378953,0.5432195388590738,0.7987889665470131,0.6388629171869433,0.6496350364963503,0.18487394957983194
music,CC_MLP,5,0.7226890756302521,0.2773109243697479,0.5067226890756303,0.6186474589835934,0.5379427586662205,0.7689890518837887,0.626442136258099,0.6319702602230484,0.14285714285714285
music,MLC_PA_Logistic,1,0.803921568627451,0.19607843137254902,0.47366946778711483,0.5473389355742296,0.8128484277853865,0.525142557108451,0.5872624377030783,0.631578947368421,0.24369747899159663
music,MLC_PA_Logistic,2,0.792022792022792,0.20797720797720798,0.4992877492877493,0.5672364672364673,0.6559259259259259,0.5614408587304202,0.5929062155588762,0.635,0.2905982905982906
music,MLC_PA_Logistic,3,0.8177966101694916,0.18220338983050846,0.5261299435028247,0.6045197740112994,0.744079860021889,0.5809856258714253,0.6374012930386663,0.6734177215189874,0.2796610169491525
music,MLC_PA_Logistic,4,0.8067226890756303,0.19327731092436976,0.5056022408963585,0.5789915966386555,0.7438421917588584,0.5619870864063141,0.6138917881455194,0.6479591836734694,0.2773109243697479
music,MLC_PA_Logistic,5,0.8011204481792717,0.19887955182072828,0.4677871148459384,0.5492997198879551,0.7189362690449647,0.5349334875650665,0.6022418624525095,0.6302083333333334,0.21008403361344538
music,MLC_PA_MLP,1,0.7002801120448179,0.29971988795518206,0.5149859943977592,0.6358943577430973,0.518320994769913,0.8523918775468274,0.6391926871185691,0.6421404682274248,0.15966386554621848
music,MLC_PA_MLP,2,0.7051282051282051,0.2948717948717949,0.5055555555555555,0.6142450142450142,0.5189481965384692,0.7663576001855107,0.6130857818666612,0.6243194192377496,0.1794871794871795
music,MLC_PA_MLP,3,0.7231638418079096,0.2768361581920904,0.5324858757062148,0.652502017756255,0.5389482047279215,0.8645584886778882,0.6586276194323453,0.6632302405498282,0.17796610169491525
music,MLC_PA_MLP,4,0.7296918767507004,0.2703081232492997,0.526890756302521,0.6388955582232894,0.537972388518701,0.8424362151332185,0.6519415682477319,0.6596119929453262,0.19327731092436976
music,MLC_PA_MLP,5,0.7240896358543417,0.2759103641456583,0.5313725490196078,0.6489395758303322,0.5387564271679471,0.851913145334198,0.6552130430146197,0.6573913043478261,0.14285714285714285
music,GSI_MLC_PA_Logistic,1,0.8067226890756303,0.19327731092436976,0.48627450980392156,0.5557422969187675,0.8234476511744128,0.5266197517598964,0.5855992899928544,0.6349206349206349,0.2689075630252101
music,GSI_MLC_PA_Logistic,2,0.7891737891737891,0.21082621082621084,0.49643874643874647,0.5621082621082623,0.6579779440417738,0.5396435291639451,0.5736019151202689,0.6224489795918368,0.29914529914529914
music,GSI_MLC_PA_Logistic,3,0.8220338983050848,0.17796610169491525,0.5296610169491525,0.6042372881355931,0.7838063171396504,0.5811341701376166,0.6472658112365178,0.6785714285714286,0.2966101694915254
music,GSI_MLC_PA_Logistic,4,0.8053221288515406,0.19467787114845939,0.5014005602240896,0.5775910364145659,0.7597137339784399,0.5590664402195651,0.6220201874319251,0.6445012787723785,0.2689075630252101
music,GSI_MLC_PA_Logistic,5,0.8025210084033614,0.19747899159663865,0.46498599439775906,0.5431372549019607,0.7307073486351933,0.5332851359167149,0.6039505701270408,0.6299212598425197,0.226890756302521
music,GSI_MLC_PA_MLP,1,0.7394957983193278,0.2605042016806723,0.519887955182073,0.6340736294517807,0.5639654888915532,0.8033339980515027,0.6579646525240825,0.6593406593406593,0.15966386554621848
music,GSI_MLC_PA_MLP,2,0.7279202279202279,0.2720797720797721,0.5042735042735044,0.6041921041921042,0.5527982220328055,0.7151107724242838,0.6200470913002882,0.6262230919765166,0.20512820512820512
music,GSI_MLC_PA_MLP,3,0.7485875706214689,0.2514124293785311,0.5387005649717514,0.6577280064568201,0.5673590756552398,0.8054675795869791,0.6614903363244246,0.6715867158671587,0.17796610169491525
music,GSI_MLC_PA_MLP,4,0.7464985994397759,0.2535014005602241,0.5323529411764706,0.6399159663865547,0.5646858273473335,0.8113341191224003,0.6620369539872261,0.6666666666666666,0.20168067226890757
music,GSI_MLC_PA_MLP,5,0.7591036414565826,0.24089635854341737,0.5336134453781513,0.641016406562625,0.5975525757693316,0.7755922440132966,0.6693432353435668,0.6653696498054474,0.16806722689075632
music,BR_SVM,1,0.8053221288515406,0.19467787114845939,0.47507002801120446,0.5369747899159664,0.8379461912356648,0.4894126318129896,0.5688568681361986,0.6170798898071626,0.2689075630252101
music,BR_SVM,2,0.7792022792022792,0.2207977207977208,0.44871794871794873,0.5236467236467236,0.6351679578128854,0.5043976773400222,0.5549989850491104,0.5953002610966057,0.2222222222222222
music,BR_SVM,3,0.8050847457627118,0.19491525423728814,0.4774011299435027,0.5499999999999998,0.8068354437291485,0.5124989010379513,0.5643269836731432,0.6329787234042553,0.2542372881355932
music,BR_SVM,4,0.803921568627451,0.19607843137254902,0.4824929971988796,0.557422969187675,0.7289236199846666,0.5177747127917437,0.5832296582296582,0.6256684491978609,0.25210084033613445
music,BR_SVM,5,0.7969187675070029,0.2030812324929972,0.4362745098039216,0.5173669467787113,0.6817202050381774,0.5031458307774098,0.5606102601764424,0.6133333333333333,0.19327731092436976
music,CC_SVM,1,0.7927170868347339,0.20728291316526612,0.5247899159663866,0.5955182072829133,0.7756827497306061,0.5633989533902113,0.5788969188534194,0.6354679802955665,0.3025210084033613
music,CC_SVM,2,0.7663817663817664,0.2336182336182336,0.5021367521367521,0.5789173789173789,0.5857383218767974,0.5665695449736573,0.5606554655844002,0.6095238095238096,0.28205128205128205
music,CC_SVM,3,0.7838983050847458,0.21610169491525424,0.49999999999999994,0.5754237288135593,0.7376996097584333,0.5794975870038666,0.5639809913327033,0.6313253012048192,0.2711864406779661
music,CC_SVM,4,0.7829131652661064,0.21708683473389356,0.5289915966386555,0.6061624649859945,0.6412041522794212,0.6093054202759893,0.5908188693465991,0.6370023419203747,0.29411764705882354
music,CC_SVM,5,0.7675070028011204,0.23249299719887956,0.47507002801120446,0.5543417366946779,0.5482434640522876,0.5547100560258456,0.5396917785489438,0.6009615384615384,0.226890756302521
music,MLC_PA_SVM,1,0.8053221288515406,0.19467787114845939,0.47507002801120446,0.5369747899159664,0.8379461912356648,0.4894126318129896,0.5688568681361986,0.6170798898071626,0.2689075630252101
music,MLC_PA_SVM,2,0.7792022792022792,0.2207977207977208,0.44871794871794873,0.5236467236467236,0.6351679578128854,0.5043976773400222,0.5549989850491104,0.5953002610966057,0.2222222222222222
music,MLC_PA_SVM,3,0.8050847457627118,0.19491525423728814,0.4774011299435027,0.5499999999999998,0.8068354437291485,0.5124989010379513,0.5643269836731432,0.6329787234042553,0.2542372881355932
music,MLC_PA_SVM,4,0.803921568627451,0.19607843137254902,0.4824929971988796,0.557422969187675,0.7289236199846666,0.5177747127917437,0.5832296582296582,0.6256684491978609,0.25210084033613445
music,MLC_PA_SVM,5,0.7969187675070029,0.2030812324929972,0.4362745098039216,0.5173669467787113,0.6817202050381774,0.5031458307774098,0.5606102601764424,0.6133333333333333,0.19327731092436976
music,GSI_MLC_PA_SVM,1,0.8025210084033614,0.19747899159663865,0.4715686274509803,0.534453781512605,0.7865392648287385,0.48969274385780753,0.575519357693425,0.6136986301369863,0.2605042016806723
music,GSI_MLC_PA_SVM,2,0.7777777777777778,0.2222222222222222,0.4515669515669516,0.5282051282051282,0.6325329116995784,0.4994957165557084,0.5506130201368297,0.5916230366492147,0.2222222222222222
music,GSI_MLC_PA_SVM,3,0.8135593220338984,0.1864406779661017,0.5204802259887006,0.5943502824858757,0.7693577253690772,0.5583208980983384,0.6283928447593617,0.6597938144329897,0.2966101694915254
music,GSI_MLC_PA_SVM,4,0.7997198879551821,0.20028011204481794,0.4852941176470589,0.5719887955182074,0.7282776251526251,0.5401711842448188,0.6119859245459794,0.6285714285714286,0.2184873949579832
music,GSI_MLC_PA_SVM,5,0.788515406162465,0.211484593837535,0.44047619047619047,0.5257703081232492,0.6768649295946667,0.5090621366937156,0.5724763294893203,0.6057441253263708,0.18487394957983194
scene,BR_Logistic,1,0.9032707028531664,0.09672929714683368,0.6155184411969381,0.6370911621433543,0.7834443066914832,0.6629973288283304,0.7130933796427547,0.7085953878406709,0.5511482254697286
scene,BR_Logistic,2,0.907252440725244,0.09274755927475593,0.6258716875871687,0.6436541143654114,0.7988288121405899,0.6666357215124367,0.7236845139015627,0.7170212765957447,0.5732217573221757
scene,BR_Logistic,3,0.8944672131147541,0.10553278688524591,0.5563524590163934,0.5775273224043715,0.7532994309349732,0.6110760655010651,0.673753403345588,0.6680988184747583,0.49385245901639346
scene,BR_Logistic,4,0.8943173943173943,0.10568260568260568,0.5738045738045738,0.5959805959805959,0.7644018028102212,0.6119326472972489,0.6768788846376222,0.6702702702702703,0.5072765072765073
scene,BR_Logistic,5,0.9047124047124047,0.09528759528759528,0.6098406098406098,0.6288981288981289,0.7903441888125871,0.6482103809263343,0.7095352614612715,0.7052518756698821,0.5550935550935551
scene,BR_MLP,1,0.779401530967293,0.22059846903270702,0.4981558803061934,0.626026443980515,0.47883906161730944,0.923077988010106,0.620086486026653,0.6007556675062973,0.162839248434238
scene,BR_MLP,2,0.7820781032078103,0.21792189679218968,0.4925034867503487,0.6301952580195258,0.49123643065501693,0.9417108925750316,0.6345399486224451,0.6086412022542267,0.13179916317991633
scene,BR_MLP,3,0.7653688524590164,0.2346311475409836,0.4689207650273224,0.6062841530054645,0.4535490051689039,0.9423969782963887,0.604403253419782,0.5858951175406871,0.1168032786885246
scene,BR_MLP,4,0.7775467775467775,0.22245322245322247,0.49185724185724183,0.6219681219681219,0.4841238822438481,0.9205974881768951,0.6213163116366608,0.5962264150943396,0.158004158004158
scene,BR_MLP,5,0.782051282051282,0.21794871794871795,0.5015592515592515,0.6322938322938323,0.48374374060831116,0.9419170980786761,0.6305022796120133,0.6061365059486538,0.16632016632016633
scene,CC_Logistic,1,0.8973556019485038,0.10264439805149617,0.697286012526096,0.7098121085594989,0.7446217041968469,0.6992822006827749,0.7188221335068672,0.707631318136769,0.6597077244258872
scene,CC_Logistic,2,0.9093444909344491,0.09065550906555091,0.7297768479776848,0.742329149232915,0.7786123856414267,0.7371355281964994,0.7562715671957158,0.7425742574257426,0.6924686192468619
scene,CC_Logistic,3,0.8951502732240437,0.10484972677595629,0.6810109289617486,0.690915300546448,0.7354835084001751,0.6931222846030104,0.7086802670074616,0.6981317600786627,0.6516393442622951
scene,CC_Logistic,4,0.8925848925848926,0.10741510741510742,0.6787941787941788,0.6902286902286903,0.7467285844817524,0.6792703293458221,0.703541463364357,0.6906187624750499,0.6444906444906445
scene,CC_Logistic,5,0.8998613998613999,0.10013860013860014,0.704088704088704,0.717948717948718,0.7491325936224774,0.7156681636906307,0.7299095979600888,0.7158308751229105,0.6632016632016632
scene,CC_MLP,1,0.8162839248434238,0.1837160751565762,0.5274878218510787,0.6352122477383437,0.5120943297685406,0.8533815901510601,0.6368758064833443,0.625,0.23173277661795408
scene,CC_MLP,2,0.8270571827057183,0.17294281729428174,0.5564853556485355,0.6610181311018131,0.5282542853336597,0.8763775108376097,0.6573315161334382,0.6452074391988555,0.26569037656903766
scene,CC_MLP,3,0.8131830601092896,0.18681693989071038,0.5175887978142076,0.6224043715846994,0.5025121220919184,0.8469168631375684,0.6265512949847994,0.6145172656800564,0.22540983606557377
scene,CC_MLP,4,0.816008316008316,0.183991683991684,0.5197505197505198,0.6210672210672211,0.5111120632272054,0.8254017283419636,0.6271405184994205,0.6160520607375272,0.2390852390852391
scene,CC_MLP,5,0.8094248094248094,0.19057519057519057,0.5114345114345115,0.6203049203049203,0.5005452359075248,0.8445696603581555,0.6269478700573081,0.611032531824611,0.21205821205821207
scene,MLC_PA_Logistic,1,0.9032707028531664,0.09672929714683368,0.6155184411969381,0.6370911621433543,0.7834443066914832,0.6629973288283304,0.7130933796427547,0.7085953878406709,0.5511482254697286
scene,MLC_PA_Logistic,2,0.907252440725244,0.09274755927475593,0.6258716875871687,0.6436541143654114,0.7988288121405899,0.6666357215124367,0.7236845139015627,0.7170212765957447,0.5732217573221757
scene,MLC_PA_Logistic,3,0.8944672131147541,0.10553278688524591,0.5563524590163934,0.5775273224043715,0.7532994309349732,0.6110760655010651,0.673753403345588,0.6680988184747583,0.49385245901639346
scene,MLC_PA_Logistic,4,0.8943173943173943,0.10568260568260568,0.5738045738045738,0.5959805959805959,0.7644018028102212,0.6119326472972489,0.6768788846376222,0.6702702702702703,0.5072765072765073
scene,MLC_PA_Logistic,5,0.9047124047124047,0.09528759528759528,0.6098406098406098,0.6288981288981289,0.7903441888125871,0.6482103809263343,0.7095352614612715,0.7052518756698821,0.5550935550935551
